text,image_path,rationales
Dogs from Florida have made their way to WNY. Shelters in FLA had to make room for animals affected by Irma https://t.co/vutZtF2zuI,data_image/hurricane_irma/18_9_2017/909878988407033857_1.jpg,
Hurricane Harvey relief efforts bring out cybercriminals https://t.co/D4E27ocpNc https://t.co/YW7sJzjcLe,data_image/hurricane_harvey/6_9_2017/905441292687216640_0.jpg,
Local man's boat almost capsizes while helping Harvey victims https://t.co/MLrJxfy60l https://t.co/L2tCF31pVn,data_image/hurricane_harvey/6_9_2017/905363721744154625_0.jpg,
"RT @crodriguezap: Soldiers are removing debris in Jojutla, Mexico after the earthquake @AP_News https://t.co/rPQ3MBqNdr",data_image/mexico_earthquake/20_9_2017/910534185747611648_0.jpg,
Emergency kits for those affected by Harvey and Irma #lovethyneighbor https://t.co/RKvSPSYjEq,data_image/hurricane_harvey/17_9_2017/909439227489898496_0.jpg,
"Thank you, @novak1016 , for transporting Westbrook's donations for Puerto Rico today! #NovakandParker https://t.co/TdlZrlKuYH",data_image/hurricane_maria/26_10_2017/923361135268696064_0.jpg,
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,data_image/mexico_earthquake/21_9_2017/910701059420622854_0.jpg,
Mission Aviation Fellowship to the rescue after Hurricane Maria https://t.co/5Nf6iyvEvc https://t.co/mdclS1QO8B,data_image/hurricane_maria/24_9_2017/912048272918925315_0.jpg,
Donations were dropped off from the Amherst jv donative drive for Puerto Rico! https://t.co/clXMdF36Ni,data_image/hurricane_maria/21_10_2017/921755152075444225_2.jpg,
#HungerActionMonth. Here's what you can do at UCF: -Donate food at @KHKPantry. (Especially untouched Hurricane Irm‚Ä¶ https://t.co/nlYGWeDbxN,data_image/hurricane_irma/18_9_2017/909800633942888448_0.jpg,
One more midnight tortoise evacuation just in time for a second tornado warning. This is an interesting night. https://t.co/PLugHOgNpP,data_image/hurricane_harvey/27_8_2017/901675371074129920_0.jpg,
"Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",data_image/mexico_earthquake/23_9_2017/911671705516552194_1.jpg,
"RT @mikebusterxp: People @Prestonwood continue to commit to serve, give and go. #harvey #Isaiah6:8 #sendme https://t.co/6P7EKMn15z",data_image/hurricane_harvey/3_9_2017/904406053269458944_0.jpg,
Thank you TRC @myRefugeChurch FOR BEING CRAZY GIVERS!!! Sending Harvey relief. https://t.co/hjQR7AM7gO,data_image/hurricane_harvey/5_9_2017/905137970751135744_1.jpg,
Some given out by Salvation Army &amp; flown by partners. Meals also flown by donated FedEx flights to areas still cut… https://t.co/sV4YCBppEq,data_image/hurricane_irma/19_9_2017/909943406406848512_1.jpg,
RT @MoveOn: Will you chip in to the #HurricaneHarvey relief fund? More information here: https://t.co/PMYWMS0mId https://t.co/YFIbrPpZmY,data_image/hurricane_harvey/3_9_2017/904221902113263616_0.jpg,
Military charity Operation Supply Drop calls for help in Texas https://t.co/mCWyt39wUG #legion #houston #harvey https://t.co/1IEkt95YZB,data_image/hurricane_harvey/5_9_2017/905060300600303616_0.jpg,
"Feeding operations continue in Flagler, St. Johns, Baker, Nassau, Marion and Duval counties today! #Irma https://t.co/yWwUzhNZIV",data_image/hurricane_irma/18_9_2017/909774976609382400_0.jpg,
150 students from 7 colleges assist Chabad with 'Harvey' aid https://t.co/0PQZSqWkTx via @ArutzSheva_En https://t.co/goPBaEUIlY,data_image/hurricane_harvey/5_9_2017/905019517188792320_0.jpg,
#NASAâ€™s heartbeat probe helping rescue #MexicoEarthquake survivors https://t.co/q6E3BJIF69 https://t.co/31XHkHBEx9,data_image/mexico_earthquake/25_9_2017/912242827198963712_0.jpg,
RT @RamblingRamnath: This Coastie kid is helping Harvey victims in the sweetest way possible https://t.co/ZHmtaU2M7f https://t.co/z51hXKRGVM,data_image/hurricane_harvey/12_9_2017/907551747836485633_0.jpg,
RT @DA_RELIEF: Over 2000 bottles of water hVe been donated. Thank you.... w love you #Dominica #hurricaneMaria https://t.co/wA0s6BG8Ii,data_image/hurricane_maria/23_9_2017/911633175100690433_2.jpg,
RT @PatFoster341: OES students packing bags for Hurricane Harvey victims! Great community spirit! @OskaloosaBears https://t.co/PU1tkJ9x6z,data_image/hurricane_harvey/7_9_2017/905922126779228161_0.jpg,
Watch: UK forces delivers final aid to the Turks &amp; Caicos Islands before Hurricane… https://t.co/MLn3i6jyUx https://t.co/mNxvkdd6Ai,data_image/hurricane_maria/21_9_2017/910808208951914496_0.jpg,
Turkish Red Crescent cooperates with Iraqi Red Crescent in order to alleviate needs of earthquake victims in Iraq. https://t.co/ZXlxqeMYjv,data_image/iraq_iran_earthquake/14_11_2017/930380460726865921_1.jpg,
